start	end	text
0	9100	You know, usually when we talk about a medical diagnosis, there is this deep, almost unconscious expectation of precision.
9460	11680	Oh, absolutely. We want it to be clean.
11920	14120	Right. We want it to feel like engineering.
14300	18560	So imagine you fall off a ladder, you break your arm, and you go to the hospital.
18860	23740	You're sitting in that cold room with the plastic chairs, smelling the antiseptic.
23800	26140	I can picture it. It's not a great place to be.
26300	27360	No, it's awful.
27360	36440	Yeah. But eventually, the doctor puts your x-ray up on the light board, and there is that jagged, glowing white line across the bone.
36560	36860	Yeah.
37040	41940	The doctor just points a pen at it and says, you know, there it is. That is the problem.
42000	45880	And honestly, it is incredibly comforting in a strange way.
46100	48660	It really is. Because it's binary.
48940	53060	Exactly. Broken or not broken, it is undeniably visible.
53060	61860	The ambiguity of your pain is suddenly cleanly categorized into a physical object you can literally point to.
61980	63540	A completely clean distinction.
63880	71400	And I think we carry that desire for a clean binary snapshot into almost every other aspect of our lives.
71460	72160	Oh, without a doubt.
72380	75120	But then you step into the world of human identity.
75120	80840	You step into the mechanics of consciousness or, you know, how we actually move through time.
81140	84180	And suddenly, that x-ray machine is completely useless.
84440	85340	Totally useless.
85960	88800	Yet, we still crave those snapshots, don't we?
89060	98300	I mean, we want a driver's license or a credit score or even a personality test to do the exact same thing that the medical scan does.
98300	103380	We want to point to a piece of paper and say, ah, there I am. That static picture is me.
103820	108720	Right. Which, as we're going to see today, is entirely a cognitive illusion.
109060	114940	Because your true identity, I mean, structurally speaking, isn't that frozen snapshot at all?
115160	115960	No, it's not.
116200	122740	If we go back to your broken arm, the reality of that arm isn't the single frame of the x-ray.
122740	130920	The reality is the entire messy, irreversible history of how that specific bone grew over decades.
131060	133860	Like the childhood diet, the genetics, all of it.
133940	134500	Exactly.
134920	141700	The exact velocity and angle at which it fractured, the biological cascade of how it healed over months,
141720	148320	and even every single step you chose to take or are favored slightly differently for the rest of your life because of that injury.
148320	153460	It's a living, breathing, irreversible log of events.
153740	154280	It is.
154460	164560	And the overarching thesis we are exploring in this deep dive today is that the moment we try to freeze that log into a static snapshot,
165320	169940	the moment we try to reduce a human being to an x-ray or a data point,
170180	173940	we actually destroy the very structural integrity that makes you you.
173940	177780	And that structural destruction isn't just a philosophical metaphor.
178460	186400	According to the incredibly dense research we are unpacking today, it is a literal mathematical crisis.
186540	190640	A crisis that is tearing apart our digital and economic systems right now.
190720	191960	Yes, exactly.
192160	194640	Which brings us to the mission for this deep dive.
195300	202740	Today, we are immersing ourselves in a truly radical, mathematically rigorous paper published in March 2026.
202740	205700	A very recent, very heavy piece of work.
205860	206460	Very heavy.
206860	210700	The author goes by the handle Fliction, or Fliction, depending on how you pronounce it.
210780	210980	Yeah.
211080	218020	And the paper is titled Process, Projection, and Power Toward a Unified Ontology of Choice, Causality, and Value.
218160	218860	Go ahead and mouthful.
218980	219300	It is.
219640	226060	And alongside that, we will be deeply exploring the core theorems of an interconnected framework known as the compiled self.
226320	230840	I just have to say, it is a staggering amount of material to synthesize.
230840	234980	The ambition of this author is off the charts.
235580	255700	They are attempting to build a single, cohesive, formal, mathematical architecture that connects the deepest physical mysteries of time straight up through the cognitive experience of human consciousness and all the way out into the macroeconomics of global coordination.
255700	260180	It's basically a theory of everything, but applied to human identity.
260660	261220	Exactly.
261580	265760	So our goal today is to decode this architecture for you, the listener.
266040	269540	We're going to look under the hood of reality itself.
270020	275500	We'll explore why classical physics fails to explain what it feels like to be alive.
275600	277000	A huge topic on its own.
277000	277600	For sure.
277920	294920	We'll also cover how human identity is mathematically constructed from moment to moment, and why modern algorithms, the ones currently running our society, are mathematically guaranteed to degrade that identity by flattening it into what the paper calls one-dimensional slop.
